,Date,Close
0,2021-01-04,431.6099853515625
1,2021-01-05,432.239990234375
2,2021-01-06,433.7300109863281
3,2021-01-07,437.6700134277344
4,2021-01-08,436.3900146484375
5,2021-01-11,429.6499938964844
6,2021-01-12,424.6700134277344
7,2021-01-13,421.989990234375
8,2021-01-14,419.2200012207031
9,2021-01-15,422.32000732421875
10,2021-01-19,423.6099853515625
11,2021-01-20,430.17999267578125
12,2021-01-21,426.7099914550781
13,2021-01-22,424.3999938964844
14,2021-01-25,429.0
15,2021-01-26,428.4200134277344
16,2021-01-27,431.4200134277344
17,2021-01-28,430.0
18,2021-01-29,422.7900085449219
19,2021-02-01,426.7799987792969
20,2021-02-02,429.6600036621094
21,2021-02-03,427.55999755859375
22,2021-02-04,424.8999938964844
23,2021-02-05,422.1199951171875
24,2021-02-08,427.4200134277344
25,2021-02-09,423.1199951171875
26,2021-02-10,450.6199951171875
27,2021-02-11,466.04998779296875
28,2021-02-12,474.7900085449219
29,2021-02-16,471.7300109863281
30,2021-02-17,469.0400085449219
31,2021-02-18,470.989990234375
32,2021-02-19,473.8800048828125
33,2021-02-22,459.6199951171875
34,2021-02-23,462.1199951171875
35,2021-02-24,473.19000244140625
36,2021-02-25,461.30999755859375
37,2021-02-26,463.4200134277344
38,2021-03-01,477.04998779296875
39,2021-03-02,464.45001220703125
40,2021-03-03,439.20001220703125
41,2021-03-04,379.55999755859375
42,2021-03-05,401.05999755859375
43,2021-03-08,398.2799987792969
44,2021-03-09,403.3500061035156
45,2021-03-10,400.82000732421875
46,2021-03-11,411.8699951171875
47,2021-03-12,411.82000732421875
48,2021-03-15,425.0199890136719
49,2021-03-16,424.7200012207031
50,2021-03-17,423.3699951171875
51,2021-03-18,417.9800109863281
52,2021-03-19,420.0400085449219
53,2021-03-22,420.70001220703125
54,2021-03-23,420.6099853515625
55,2021-03-24,411.3299865722656
56,2021-03-25,411.7200012207031
57,2021-03-26,419.4800109863281
58,2021-03-29,417.8699951171875
