,Date,Close
0,2021-01-04,500.0
1,2021-01-05,505.3599853515625
2,2021-01-06,490.2200012207031
3,2021-01-07,501.42999267578125
4,2021-01-08,508.739990234375
5,2021-01-11,507.95001220703125
6,2021-01-12,513.9299926757812
7,2021-01-13,514.0599975585938
8,2021-01-14,544.6500244140625
9,2021-01-15,527.5
10,2021-01-19,549.5
11,2021-01-20,549.3800048828125
12,2021-01-21,570.739990234375
13,2021-01-22,569.4500122070312
14,2021-01-25,567.6099853515625
15,2021-01-26,549.0
16,2021-01-27,524.6300048828125
17,2021-01-28,547.219970703125
18,2021-01-29,534.1599731445312
19,2021-02-01,554.3900146484375
20,2021-02-02,553.5
21,2021-02-03,542.9099731445312
22,2021-02-04,555.4400024414062
23,2021-02-05,552.8099975585938
24,2021-02-08,564.0
25,2021-02-09,565.5
26,2021-02-10,566.8900146484375
27,2021-02-11,591.510009765625
28,2021-02-12,597.989990234375
29,2021-02-16,603.1400146484375
30,2021-02-17,587.5800170898438
31,2021-02-18,582.47998046875
32,2021-02-19,594.4000244140625
33,2021-02-22,578.5
34,2021-02-23,576.0700073242188
35,2021-02-24,595.010009765625
36,2021-02-25,559.77001953125
37,2021-02-26,567.0900268554688
38,2021-03-01,583.5499877929688
39,2021-03-02,563.1400146484375
40,2021-03-03,543.5999755859375
41,2021-03-04,510.5
42,2021-03-05,527.0399780273438
43,2021-03-08,502.19000244140625
44,2021-03-09,539.52001953125
45,2021-03-10,523.3300170898438
46,2021-03-11,544.4000244140625
47,2021-03-12,537.6300048828125
48,2021-03-15,547.1900024414062
49,2021-03-16,549.3800048828125
50,2021-03-17,559.5700073242188
51,2021-03-18,539.1900024414062
52,2021-03-19,547.4199829101562
53,2021-03-22,575.989990234375
54,2021-03-23,558.8699951171875
55,2021-03-24,578.5800170898438
56,2021-03-25,584.0
57,2021-03-26,625.6699829101562
58,2021-03-29,608.0
59,2021-03-30,601.2899780273438
60,2021-03-31,617.3599853515625
61,2021-04-01,637.0999755859375
62,2021-04-05,640.489990234375
63,2021-04-06,628.0
64,2021-04-07,626.5599975585938
65,2021-04-08,639.8800048828125
66,2021-04-09,634.3200073242188
67,2021-04-12,630.4299926757812
68,2021-04-13,629.1199951171875
69,2021-04-14,630.989990234375
70,2021-04-15,642.0900268554688
71,2021-04-16,645.6900024414062
72,2021-04-19,630.1099853515625
73,2021-04-20,616.9400024414062
74,2021-04-21,655.489990234375
75,2021-04-22,647.0900268554688
76,2021-04-23,670.9099731445312
77,2021-04-26,670.4400024414062
78,2021-04-27,672.8099975585938
79,2021-04-28,665.3400268554688
80,2021-04-29,662.47998046875
81,2021-04-30,648.0999755859375
82,2021-05-03,654.4299926757812
83,2021-05-04,629.0
84,2021-05-05,641.8800048828125
85,2021-05-06,644.3400268554688
86,2021-05-07,658.5700073242188
87,2021-05-10,627.260009765625
88,2021-05-11,630.6599731445312
89,2021-05-12,601.8800048828125
90,2021-05-13,623.0900268554688
91,2021-05-14,647.760009765625
92,2021-05-17,635.3499755859375
93,2021-05-18,632.1900024414062
94,2021-05-19,630.780029296875
95,2021-05-20,648.77001953125
96,2021-05-21,639.219970703125
97,2021-05-24,658.9500122070312
98,2021-05-25,672.2899780273438
99,2021-05-26,665.77001953125
100,2021-05-27,665.0900268554688
101,2021-05-28,675.469970703125
102,2021-06-01,671.7999877929688
103,2021-06-02,674.0900268554688
104,2021-06-03,665.8900146484375
105,2021-06-04,683.2999877929688
106,2021-06-07,681.97998046875
107,2021-06-08,680.72998046875
108,2021-06-09,682.5900268554688
109,2021-06-10,699.9400024414062
110,2021-06-11,697.030029296875
111,2021-06-14,709.3300170898438
112,2021-06-15,701.780029296875
113,2021-06-16,699.0499877929688
114,2021-06-17,698.8300170898438
115,2021-06-18,671.0700073242188
116,2021-06-21,680.6500244140625
117,2021-06-22,685.8099975585938
118,2021-06-23,681.6500244140625
119,2021-06-24,695.0
120,2021-06-25,686.2100219726562
121,2021-06-28,704.1099853515625
122,2021-06-29,703.6799926757812
123,2021-06-30,690.8400268554688
124,2021-07-01,679.3099975585938
125,2021-07-02,687.5399780273438
126,2021-07-06,685.8699951171875
127,2021-07-07,690.1799926757812
128,2021-07-08,673.6900024414062
129,2021-07-09,691.3599853515625
130,2021-07-12,707.8099975585938
131,2021-07-13,706.4199829101562
132,2021-07-14,716.510009765625
133,2021-07-15,703.9400024414062
134,2021-07-16,687.4199829101562
