,Date,Close
0,2021-01-04,217.69000244140625
1,2021-01-05,217.89999389648438
2,2021-01-06,212.25
3,2021-01-07,218.2899932861328
4,2021-01-08,219.6199951171875
5,2021-01-11,217.49000549316406
6,2021-01-12,214.92999267578125
7,2021-01-13,216.33999633789062
8,2021-01-14,213.02000427246094
9,2021-01-15,212.64999389648438
10,2021-01-19,216.44000244140625
11,2021-01-20,224.33999633789062
12,2021-01-21,224.97000122070312
13,2021-01-22,225.9499969482422
14,2021-01-25,229.52999877929688
15,2021-01-26,232.3300018310547
16,2021-01-27,232.89999389648438
17,2021-01-28,238.92999267578125
18,2021-01-29,231.9600067138672
19,2021-02-01,239.64999389648438
20,2021-02-02,239.50999450683594
21,2021-02-03,243.0
22,2021-02-04,242.00999450683594
23,2021-02-05,242.1999969482422
24,2021-02-08,242.47000122070312
25,2021-02-09,243.77000427246094
26,2021-02-10,242.82000732421875
27,2021-02-11,244.49000549316406
28,2021-02-12,244.99000549316406
29,2021-02-16,243.6999969482422
30,2021-02-17,244.1999969482422
31,2021-02-18,243.7899932861328
32,2021-02-19,240.97000122070312
33,2021-02-22,234.50999450683594
34,2021-02-23,233.27000427246094
35,2021-02-24,234.5500030517578
36,2021-02-25,228.99000549316406
37,2021-02-26,232.3800048828125
38,2021-03-01,236.94000244140625
39,2021-03-02,233.8699951171875
40,2021-03-03,227.55999755859375
41,2021-03-04,226.72999572753906
42,2021-03-05,231.60000610351562
43,2021-03-08,227.38999938964844
44,2021-03-09,233.77999877929688
45,2021-03-10,232.4199981689453
46,2021-03-11,237.1300048828125
47,2021-03-12,235.75
48,2021-03-15,234.80999755859375
49,2021-03-16,237.7100067138672
50,2021-03-17,237.0399932861328
51,2021-03-18,230.72000122070312
52,2021-03-19,230.35000610351562
53,2021-03-22,235.99000549316406
54,2021-03-23,237.5800018310547
55,2021-03-24,235.4600067138672
56,2021-03-25,232.33999633789062
57,2021-03-26,236.47999572753906
58,2021-03-29,235.24000549316406
59,2021-03-30,231.85000610351562
60,2021-03-31,235.77000427246094
61,2021-04-01,242.35000610351562
62,2021-04-05,249.07000732421875
63,2021-04-06,247.86000061035156
64,2021-04-07,249.89999389648438
65,2021-04-08,253.25
66,2021-04-09,255.85000610351562
67,2021-04-12,255.91000366210938
68,2021-04-13,258.489990234375
69,2021-04-14,255.58999633789062
70,2021-04-15,259.5
71,2021-04-16,260.739990234375
72,2021-04-19,258.739990234375
73,2021-04-20,258.260009765625
74,2021-04-21,260.5799865722656
75,2021-04-22,257.1700134277344
76,2021-04-23,261.1499938964844
77,2021-04-26,261.54998779296875
78,2021-04-27,261.9700012207031
79,2021-04-28,254.55999755859375
80,2021-04-29,252.50999450683594
81,2021-04-30,252.17999267578125
82,2021-05-03,251.86000061035156
83,2021-05-04,247.7899932861328
84,2021-05-05,246.47000122070312
85,2021-05-06,249.72999572753906
86,2021-05-07,252.4600067138672
87,2021-05-10,247.17999267578125
88,2021-05-11,246.22999572753906
89,2021-05-12,239.0
90,2021-05-13,243.02999877929688
91,2021-05-14,248.14999389648438
92,2021-05-17,245.17999267578125
93,2021-05-18,243.0800018310547
94,2021-05-19,243.1199951171875
95,2021-05-20,246.47999572753906
96,2021-05-21,245.1699981689453
97,2021-05-24,250.77999877929688
98,2021-05-25,251.72000122070312
99,2021-05-26,251.49000549316406
100,2021-05-27,249.30999755859375
101,2021-05-28,249.67999267578125
102,2021-06-01,247.39999389648438
103,2021-06-02,247.3000030517578
104,2021-06-03,245.7100067138672
105,2021-06-04,250.7899932861328
106,2021-06-07,253.80999755859375
107,2021-06-08,252.57000732421875
108,2021-06-09,253.58999633789062
109,2021-06-10,257.239990234375
110,2021-06-11,257.8900146484375
111,2021-06-14,259.8900146484375
112,2021-06-15,258.3599853515625
113,2021-06-16,257.3800048828125
114,2021-06-17,260.8999938964844
115,2021-06-18,259.42999267578125
116,2021-06-21,262.6300048828125
117,2021-06-22,265.510009765625
118,2021-06-23,265.2699890136719
119,2021-06-24,266.69000244140625
120,2021-06-25,265.0199890136719
121,2021-06-28,268.7200012207031
122,2021-06-29,271.3999938964844
123,2021-06-30,270.8999938964844
124,2021-07-01,271.6000061035156
125,2021-07-02,277.6499938964844
126,2021-07-06,277.6600036621094
127,2021-07-07,279.92999267578125
128,2021-07-08,277.4200134277344
129,2021-07-09,277.94000244140625
130,2021-07-12,277.32000732421875
131,2021-07-13,280.9800109863281
132,2021-07-14,282.510009765625
133,2021-07-15,281.0299987792969
134,2021-07-16,280.75
135,2021-07-19,277.010009765625
136,2021-07-20,279.32000732421875
137,2021-07-21,281.3999938964844
138,2021-07-22,286.1400146484375
139,2021-07-23,289.6700134277344
140,2021-07-26,289.04998779296875
141,2021-07-27,286.5400085449219
142,2021-07-28,286.2200012207031
143,2021-07-29,286.5
144,2021-07-30,284.9100036621094
145,2021-08-02,284.82000732421875
146,2021-08-03,287.1199951171875
147,2021-08-04,286.510009765625
148,2021-08-05,289.5199890136719
149,2021-08-06,289.4599914550781
150,2021-08-09,288.3299865722656
151,2021-08-10,286.44000244140625
152,2021-08-11,286.95001220703125
153,2021-08-12,289.80999755859375
154,2021-08-13,292.8500061035156
155,2021-08-16,294.6000061035156
156,2021-08-17,293.0799865722656
157,2021-08-18,290.7300109863281
158,2021-08-19,296.7699890136719
159,2021-08-20,304.3599853515625
160,2021-08-23,304.6499938964844
161,2021-08-24,302.6199951171875
162,2021-08-25,302.010009765625
163,2021-08-26,299.0899963378906
164,2021-08-27,299.7200012207031
165,2021-08-30,303.5899963378906
166,2021-08-31,301.8800048828125
167,2021-09-01,301.8299865722656
168,2021-09-02,301.1499938964844
169,2021-09-03,301.1400146484375
170,2021-09-07,300.17999267578125
171,2021-09-08,300.2099914550781
172,2021-09-09,297.25
173,2021-09-10,295.7099914550781
174,2021-09-13,296.989990234375
175,2021-09-14,299.7900085449219
176,2021-09-15,304.82000732421875
177,2021-09-16,305.2200012207031
178,2021-09-17,299.8699951171875
179,2021-09-20,294.29998779296875
180,2021-09-21,294.79998779296875
181,2021-09-22,298.5799865722656
182,2021-09-23,299.55999755859375
183,2021-09-24,299.3500061035156
184,2021-09-27,294.1700134277344
185,2021-09-28,283.5199890136719
186,2021-09-29,284.0
187,2021-09-30,281.9200134277344
188,2021-10-01,289.1000061035156
189,2021-10-04,283.1099853515625
190,2021-10-05,288.760009765625
191,2021-10-06,293.1099853515625
192,2021-10-07,294.8500061035156
193,2021-10-08,294.8500061035156
194,2021-10-11,294.2300109863281
195,2021-10-12,292.8800048828125
196,2021-10-13,296.30999755859375
197,2021-10-14,302.75
198,2021-10-15,304.2099914550781
199,2021-10-18,307.2900085449219
200,2021-10-19,308.2300109863281
201,2021-10-20,307.4100036621094
202,2021-10-21,310.760009765625
203,2021-10-22,309.1600036621094
204,2021-10-25,308.1300048828125
205,2021-10-26,310.1099853515625
206,2021-10-27,323.1700134277344
207,2021-10-28,324.3500061035156
208,2021-10-29,331.6199951171875
209,2021-11-01,329.3699951171875
210,2021-11-02,333.1300048828125
211,2021-11-03,334.0
212,2021-11-04,336.44000244140625
213,2021-11-05,336.05999755859375
214,2021-11-08,336.989990234375
215,2021-11-09,335.95001220703125
216,2021-11-10,330.79998779296875
217,2021-11-11,332.42999267578125
218,2021-11-12,336.7200012207031
219,2021-11-15,336.07000732421875
220,2021-11-16,339.510009765625
221,2021-11-17,339.1199951171875
222,2021-11-18,341.2699890136719
223,2021-11-19,343.1099853515625
224,2021-11-22,339.8299865722656
225,2021-11-23,337.67999267578125
226,2021-11-24,337.9100036621094
227,2021-11-26,329.67999267578125
228,2021-11-29,336.6300048828125
229,2021-11-30,330.5899963378906
230,2021-12-01,330.0799865722656
231,2021-12-02,329.489990234375
232,2021-12-03,323.010009765625
233,2021-12-06,326.19000244140625
234,2021-12-07,334.9200134277344
235,2021-12-08,334.9700012207031
236,2021-12-09,333.1000061035156
237,2021-12-10,342.5400085449219
238,2021-12-13,339.3999938964844
239,2021-12-14,328.3399963378906
240,2021-12-15,334.6499938964844
241,2021-12-16,324.8999938964844
242,2021-12-17,323.79998779296875
243,2021-12-20,319.9100036621094
244,2021-12-21,327.2900085449219
245,2021-12-22,333.20001220703125
246,2021-12-23,334.69000244140625
247,2021-12-27,342.45001220703125
248,2021-12-28,341.25
249,2021-12-29,341.95001220703125
250,2021-12-30,339.32000732421875
