,Date,Close
0,2021-06-30,37.849998474121094
1,2021-07-01,38.5
2,2021-07-02,38.939998626708984
3,2021-07-06,38.06999969482422
4,2021-07-07,36.75
5,2021-07-08,36.91999816894531
6,2021-07-09,36.380001068115234
7,2021-07-12,36.529998779296875
8,2021-07-13,37.88999938964844
9,2021-07-14,36.970001220703125
10,2021-07-15,36.0
11,2021-07-16,36.45000076293945
12,2021-07-19,35.34000015258789
13,2021-07-20,38.18000030517578
14,2021-07-21,38.0
15,2021-07-22,39.06999969482422
16,2021-07-23,37.900001525878906
17,2021-07-26,36.0
18,2021-07-27,35.0099983215332
19,2021-07-28,35.38999938964844
20,2021-07-29,36.40999984741211
21,2021-07-30,36.779998779296875
22,2021-08-02,37.43000030517578
23,2021-08-03,37.560001373291016
24,2021-08-04,38.9900016784668
25,2021-08-05,39.0
26,2021-08-06,39.0
27,2021-08-09,38.959999084472656
28,2021-08-10,39.849998474121094
29,2021-08-11,36.34000015258789
30,2021-08-12,35.0
31,2021-08-13,34.84000015258789
32,2021-08-16,34.04999923706055
33,2021-08-17,34.349998474121094
34,2021-08-18,33.720001220703125
35,2021-08-19,33.84000015258789
36,2021-08-20,36.38999938964844
37,2021-08-23,34.810001373291016
38,2021-08-24,36.18000030517578
39,2021-08-25,36.849998474121094
40,2021-08-26,34.84000015258789
41,2021-08-27,35.099998474121094
42,2021-08-30,34.470001220703125
43,2021-08-31,34.22999954223633
44,2021-09-01,34.40999984741211
45,2021-09-02,36.189998626708984
46,2021-09-03,35.90999984741211
47,2021-09-07,34.400001525878906
48,2021-09-08,34.459999084472656
49,2021-09-09,35.15999984741211
50,2021-09-10,35.02000045776367
51,2021-09-13,34.54999923706055
52,2021-09-14,34.310001373291016
53,2021-09-15,36.130001068115234
54,2021-09-16,36.209999084472656
55,2021-09-17,35.2599983215332
56,2021-09-20,32.75
57,2021-09-21,30.780000686645508
58,2021-09-22,29.729999542236328
59,2021-09-23,28.450000762939453
60,2021-09-24,26.25
61,2021-09-27,27.25
62,2021-09-28,26.209999084472656
63,2021-09-29,26.719999313354492
64,2021-09-30,26.399999618530273
65,2021-10-01,25.729999542236328
66,2021-10-04,24.229999542236328
67,2021-10-05,24.100000381469727
68,2021-10-06,22.829999923706055
69,2021-10-07,23.18000030517578
70,2021-10-08,22.270000457763672
71,2021-10-11,22.559999465942383
72,2021-10-12,22.350000381469727
73,2021-10-13,24.06999969482422
74,2021-10-14,25.860000610351562
75,2021-10-15,25.06999969482422
76,2021-10-18,25.93000030517578
77,2021-10-19,27.209999084472656
78,2021-10-20,27.360000610351562
79,2021-10-21,27.690000534057617
80,2021-10-22,27.100000381469727
81,2021-10-25,26.8700008392334
82,2021-10-26,27.399999618530273
83,2021-10-27,27.40999984741211
84,2021-10-28,27.700000762939453
85,2021-10-29,28.040000915527344
86,2021-11-01,26.8700008392334
87,2021-11-02,26.030000686645508
88,2021-11-03,27.110000610351562
89,2021-11-04,26.6299991607666
90,2021-11-05,25.190000534057617
91,2021-11-08,25.09000015258789
92,2021-11-09,24.81999969482422
93,2021-11-10,23.790000915527344
94,2021-11-11,19.90999984741211
95,2021-11-12,19.729999542236328
96,2021-11-15,21.270000457763672
97,2021-11-16,20.969999313354492
98,2021-11-17,20.84000015258789
99,2021-11-18,19.260000228881836
100,2021-11-19,18.75
101,2021-11-22,18.5
102,2021-11-23,18.200000762939453
103,2021-11-24,19.3700008392334
104,2021-11-26,19.239999771118164
105,2021-11-29,18.799999237060547
106,2021-11-30,18.010000228881836
107,2021-12-01,17.559999465942383
108,2021-12-02,18.540000915527344
109,2021-12-03,17.889999389648438
110,2021-12-06,17.1200008392334
111,2021-12-07,17.959999084472656
112,2021-12-08,17.979999542236328
113,2021-12-09,16.3700008392334
114,2021-12-10,15.859999656677246
115,2021-12-13,15.760000228881836
116,2021-12-14,15.760000228881836
117,2021-12-15,16.1200008392334
118,2021-12-16,15.619999885559082
119,2021-12-17,16.420000076293945
120,2021-12-20,15.800000190734863
121,2021-12-21,16.110000610351562
122,2021-12-22,15.960000038146973
123,2021-12-23,16.139999389648438
124,2021-12-27,16.31999969482422
125,2021-12-28,16.780000686645508
126,2021-12-29,16.0
127,2021-12-30,16.450000762939453
